"ANO_EJE","MES_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","SEC_FUNC","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","FUNCION","FUNCION_NOMBRE","DIVISION_FUNCIONAL","DIVISION_FUNCIONAL_NOMBRE","GRUPO_FUNCIONAL","GRUPO_FUNCIONAL_NOMBRE","META","FINALIDAD","META_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","TIPO_RECURSO","TIPO_RECURSO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","SUBGENERICA","SUBGENERICA_NOMBRE","SUBGENERICA_DET","SUBGENERICA_DET_NOMBRE","ESPECIFICA","ESPECIFICA_NOMBRE","ESPECIFICA_DET","ESPECIFICA_DET_NOMBRE","MONTO_PIA","MONTO_PIM","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_COMPROMETIDO","MONTO_DEVENGADO","MONTO_GIRADO"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","90","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000877","ATENCION ENFERMEDADES DIARREICAS AGUDAS E INFECCIONES RESPIRATORIAS AGUDAS CON COMPLICACIONES","5000029","ATENDER A NIÑOS CON DIAGNOSTICO DE INFECCIONES RESPIRATORIAS AGUDAS CON COMPLICACIONES","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0033313","ATENCION IRA CON COMPLICACIONES","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","18","SUBCUENTA - TRANSFERENCIAS FINANCIERAS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","8","SUMINISTROS MEDICOS","1","PRODUCTOS FARMACEUTICOS","2","MEDICAMENTOS","0","0","0","0","19995.2","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","95","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3033315","ATENCION DE OTRAS ENFERMEDADES PREVALENTES","5000031","BRINDAR ATENCION A OTRAS ENFERMEDADES PREVALENTES","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0033315","ATENCION DE OTRAS ENFERMEDADES PREVALENTES","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","8","SUMINISTROS MEDICOS","1","PRODUCTOS FARMACEUTICOS","2","MEDICAMENTOS","0","0","19591","19591","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","11","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3033296","ATENCION DEL PARTO COMPLICADO NO QUIRURGICO","5000046","BRINDAR ATENCION DEL PARTO COMPLICADO NO QUIRURGICO","20","SALUD","044","SALUD INDIVIDUAL","0097","ATENCION MEDICA ESPECIALIZADA","00001","0033296","ATENCION DEL PARTO COMPLICADO NO QUIRURGICO","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","9","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","0","0","0","0","0","0","2400"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","15","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3033304","ACCESO AL SISTEMA DE REFERENCIA INSTITUCIONAL","5000052","MEJORAMIENTO DEL ACCESO AL SISTEMA DE REFERENCIA INSTITUCIONAL","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0033304","ACCESO AL SISTEMA DE REFERENCIA INSTITUCIONAL","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","1","PASAJES Y GASTOS DE TRANSPORTE","0","0","0","40","40","40","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","130","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000608","SERVICIOS DE CUIDADO DIURNO ACCEDEN A CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","5004427","CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0033258","CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","2","VESTUARIOS Y TEXTILES","1","VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","3","CALZADO","0","0","-1400","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","130","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000608","SERVICIOS DE CUIDADO DIURNO ACCEDEN A CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","5004427","CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0033258","CONTROL DE CALIDAD NUTRICIONAL DE LOS ALIMENTOS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","3","CONTRIBUCIONES A LA SEGURIDAD SOCIAL","1","OBLIGACIONES DEL EMPLEADOR","1","OBLIGACIONES DEL EMPLEADOR","14","CONTRIBUCIONES A ESSALUD DE REGÍMENES ESPECIALES Y OTROS REGÍMENES","0","0","0","0","1343","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","136","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000927","AGUA POTABLE PARA EL CONSUMO HUMANO PARA HOGARES CONCENTRADOS","5004428","VIGILANCIA DE LA CALIDAD DEL AGUA PARA EL CONSUMO HUMANO","20","SALUD","043","SALUD COLECTIVA","0095","CONTROL DE RIESGOS Y DAÑOS PARA LA SALUD","00001","0033260","VIGILANCIA DE LA CALIDAD DEL AGUA PARA EL CONSUMO HUMANO","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","-35359","10208","10441","8725","935"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","139","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3033254","NIÑOS Y NIÑAS CON VACUNA COMPLETA","5000017","APLICACION DE VACUNAS COMPLETAS","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0033254","NIÑOS CON VACUNA COMPLETA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","3","CONTRIBUCIONES A LA SEGURIDAD SOCIAL","1","OBLIGACIONES DEL EMPLEADOR","1","OBLIGACIONES DEL EMPLEADOR","15","CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS","0","0","0","0","14756","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","229","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3033255","NIÑOS Y NIÑAS CON CRED COMPLETO SEGUN EDAD","5000019","ADMINISTRAR SUPLEMENTO DE HIERRO Y VITAMINA A","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00004","0033256","NIÑOS CON SUPLEMENTO DE HIERRO Y VITAMINA A","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","8","SUMINISTROS MEDICOS","1","PRODUCTOS FARMACEUTICOS","2","MEDICAMENTOS","0","0","347.81","82796.4","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","6","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3033172","ATENCION PRENATAL REENFOCADA","5000037","BRINDAR ATENCION PRENATAL REENFOCADA","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0033172","ATENCION PRENATAL REENFOCADA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","3","ASEO, LIMPIEZA Y COCINA","1","ASEO, LIMPIEZA Y TOCADOR","0","0","0","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","98","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5001246","SUPERVISION Y FISCALIZACION MINERA","13","MINERIA","030","MINERIA","0059","PROMOCION MINERA","00001","0033243","MONITOREO, SUPERVISION, EVALUACION Y CONTROL","01","AMAZONAS","2","RECURSOS DIRECTAMENTE RECAUDADOS","09","RECURSOS DIRECTAMENTE RECAUDADOS","0","NORMAL","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","8200","0","0","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","126","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004424","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0033244","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","3","ASEO, LIMPIEZA Y COCINA","1","ASEO, LIMPIEZA Y TOCADOR","0","0","0","0","0","0","36.6"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","126","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004424","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0033244","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","1","VIAJES","2","VIAJES DOMESTICOS","2","VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO","0","0","0","0","0","0","709.92"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","126","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004424","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","20","SALUD","004","PLANEAMIENTO GUBERNAMENTAL","0005","PLANEAMIENTO INSTITUCIONAL","00001","0033244","VIGILANCIA, INVESTIGACION Y TECNOLOGIAS EN NUTRICION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","1","PERSONAL Y OBLIGACIONES SOCIALES","1","RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO","13","CONTRATO ADMINISTRATIVO DE SERVICIOS","1","CONTRATO ADMINISTRATIVO DE SERVICIOS","2","CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO","0","0","0","0","9428.38","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","127","1001","PRODUCTOS ESPECIFICOS PARA DESARROLLO INFANTIL TEMPRANO","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5004425","DESARROLLO DE NORMAS Y GUIAS TECNICAS EN NUTRICION","20","SALUD","043","SALUD COLECTIVA","0093","REGULACION Y CONTROL SANITARIO","00001","0033247","DESARROLLO DE NORMAS Y GUIAS TECNICAS EN NUTRICION","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","3","ASEO, LIMPIEZA Y COCINA","1","ASEO, LIMPIEZA Y TOCADOR","0","0","32","32","32","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","725","400","REGION AMAZONAS-SALUD","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","205","0002","SALUD MATERNO NEONATAL","3","ACTIVIDAD","3033172","ATENCION PRENATAL REENFOCADA","5000037","BRINDAR ATENCION PRENATAL REENFOCADA","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00004","0033172","ATENCION PRENATAL REENFOCADA","01","AMAZONAS","4","DONACIONES Y TRANSFERENCIAS","13","DONACIONES Y TRANSFERENCIAS","18","SUBCUENTA - TRANSFERENCIAS FINANCIERAS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","9","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","1","LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL","0","0","0","0","0","3600","1800"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","724","300","REGION AMAZONAS-EDUCACION","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","36","0106","INCLUSION DE NIÑOS, NIÑAS Y JOVENES CON DISCAPACIDAD EN LA EDUCACION BASICA Y TECNICO PRODUCTIVA","3","ACTIVIDAD","3000789","INSTITUCIONES EDUCATIVAS EMPLEAN MATERIAL EDUCATIVO, EQUIPAMIENTO Y MOBILIARIO","5003169","DOTACION DE MATERIALES Y EQUIPOS EDUCATIVOS PARA PROGRAMAS DE INTERVENCION TEMPRANA","22","EDUCACION","047","EDUCACION BASICA","0107","EDUCACION BASICA ESPECIAL","00002","0445312","INTERVENCIONES Y ACCIONES PEDAGOGICAS","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","9","MATERIALES Y UTILES DE ENSEÑANZA","1","MATERIALES Y UTILES DE ENSEÑANZA","2","MATERIAL DIDACTICO, ACCESORIOS Y UTILES DE ENSEÑANZA","0","0","0","0","0","0","2228"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","100","9002","ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS","3","ACTIVIDAD","3999999","SIN PRODUCTO","5005387","MEJORAMIENTO Y ATENCION A LAS PERSONAS CON DISCAPACIDAD","23","PROTECCION SOCIAL","051","ASISTENCIA SOCIAL","0115","PROTECCION DE POBLACIONES EN RIESGO","00001","0444807","ATENCION A LAS PERSONAS CON DISCAPACIDAD MEDIANTE ACCIONES DE LA OFICINA REGIONAL DE ATENCION A LA PERSONA CON DISCAPACIDAD (OREDIS)","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","2","CONTRATACION DE SERVICIOS","7","SERVICIOS PROFESIONALES Y TECNICOS","11","OTROS SERVICIOS","6","SERVICIO DE IMPRESIONES, ENCUADERNACION Y EMPASTADO","0","0","0","0","0","0","28080"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","721","001","REGION AMAZONAS-SEDE CENTRAL","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","72","9001","ACCIONES CENTRALES","3","ACTIVIDAD","3999999","SIN PRODUCTO","5000007","DEFENSA JUDICIAL DEL ESTADO","03","PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA","018","SEGURIDAD JURIDICA","0039","DEFENSA DE LOS DERECHOS CONSTITUCIONALES Y LEGALES","00001","0277334","PROCURADURIA PUBLICA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","980","2682.97","2682.97","0","0"
"2026","5","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","440","GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS","998","402","REGION AMAZONAS-HOSPITAL DE APOYO CHACHAPOYAS","01","AMAZONAS","01","CHACHAPOYAS","01","CHACHAPOYAS","80","0131","CONTROL Y PREVENCION EN SALUD MENTAL","3","ACTIVIDAD","3000699","POBLACION CON PROBLEMAS PSICOSOCIALES QUE RECIBEN ATENCION OPORTUNA Y DE CALIDAD","5006281","TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE 0 A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/O PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA","20","SALUD","044","SALUD INDIVIDUAL","0096","ATENCION MEDICA BASICA","00001","0289990","TRATAMIENTO AMBULATORIO DE NIÑOS Y NIÑAS DE 0 A 17 AÑOS CON TRASTORNOS MENTALES Y DEL COMPORTAMIENTO Y/O PROBLEMAS PSICOSOCIALES PROPIOS DE LA INFANCIA Y LA ADOLESCENCIA","01","AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","0","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","1","COMPRA DE BIENES","5","MATERIALES Y  UTILES","1","DE OFICINA","2","PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","0","0","23.29","180","180","75.83","0"
